Education,Marital_Status,Income,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp5,AcceptedCmp1,Age,is_parent,total_spend
Postgraduate,Married,52854.0,2,2,1,4,5,False,False,62,True,116
Graduation,Together,22775.0,1,1,0,2,8,False,False,43,False,15
Postgraduate,Together,46681.0,2,4,6,4,5,False,False,73,True,425
Postgraduate,Married,59821.0,6,11,2,7,8,False,False,66,False,734
Graduation,Divorced,50002.0,2,8,2,7,7,False,False,67,False,638
Graduation,Married,69755.0,1,3,6,12,1,False,False,76,False,894
Graduation,Married,44078.0,2,2,0,3,5,False,False,52,True,41
Postgraduate,Together,30560.0,1,1,0,3,7,False,False,45,False,31
Postgraduate,Together,35924.0,1,1,0,3,5,False,False,52,True,34
Postgraduate,Divorced,64140.0,5,2,5,6,5,True,False,57,True,1750
Graduation,Together,56386.0,8,9,1,7,9,False,False,40,True,612
Basic,Together,24594.0,1,1,0,3,5,False,False,42,False,29
Postgraduate,Together,75774.0,1,7,5,8,4,False,False,40,False,823
Postgraduate,Divorced,39228.0,1,0,0,3,4,False,False,61,False,20
Postgraduate,Married,58494.0,2,6,2,6,6,False,False,47,False,396
Graduation,Single,58684.0,1,5,3,12,2,False,False,40,False,813
Graduation,Divorced,57136.0,1,7,5,7,6,False,False,54,False,1179
Postgraduate,Widow,56551.0,3,2,1,4,4,False,False,71,True,138
Graduation,Married,22448.0,3,2,1,3,3,False,False,39,False,55
Graduation,Single,82014.0,1,3,6,12,6,False,False,60,False,1511
Graduation,Widow,34213.0,3,3,1,2,9,False,False,58,True,117
Graduation,Together,157146.0,0,0,28,0,1,False,False,44,False,1730
Postgraduate,Widow,25358.0,2,1,0,3,6,False,False,74,False,32
Postgraduate,Single,35544.0,1,2,0,3,7,False,False,43,False,67
Postgraduate,Together,36634.0,3,5,2,5,7,False,False,67,False,335
Postgraduate,Married,62670.0,1,5,3,13,3,False,False,67,False,825
Postgraduate,Together,50334.0,6,7,4,6,6,False,False,49,False,694
Graduation,Single,72066.0,1,4,6,6,2,True,True,40,False,1792
Postgraduate,Single,50729.0,9,6,2,7,6,False,False,63,True,496
Graduation,Together,34916.0,4,5,1,3,9,False,False,53,True,231
Graduation,Divorced,64892.0,2,6,4,12,4,False,False,45,False,902
Graduation,Single,43602.0,3,3,1,2,6,False,False,55,True,68
Postgraduate,Single,33996.0,1,1,1,3,4,False,False,32,False,71
Postgraduate,Single,41473.0,1,2,0,3,7,False,False,36,False,76
Postgraduate,Married,63246.0,1,6,3,12,4,False,False,54,True,772
Postgraduate,Married,36732.0,3,1,1,4,2,False,False,62,True,47
Postgraduate,Married,69084.0,2,7,3,13,8,False,False,51,False,1586
Postgraduate,Married,77766.0,2,11,10,11,6,False,False,54,False,1529
Postgraduate,Single,37929.0,2,4,2,5,7,False,True,36,False,265
Graduation,Together,86610.0,1,5,6,6,2,False,False,70,False,1603
Postgraduate,Married,80141.0,1,7,4,10,6,True,False,35,False,2091
Postgraduate,Married,72635.0,1,6,8,6,3,False,True,66,False,981
Graduation,Married,69016.0,4,8,9,13,5,False,False,51,False,1533
Postgraduate,Together,20193.0,1,1,1,4,4,False,False,30,False,82
Graduation,Married,27573.0,4,5,1,4,8,False,False,46,False,244
Basic,Single,15862.0,1,1,0,3,8,False,False,42,False,36
Postgraduate,Married,49544.0,2,5,1,8,7,False,False,45,False,404
Graduation,Married,33228.0,1,2,0,3,7,False,False,41,False,71
Graduation,Together,70440.0,1,5,10,7,3,False,True,43,False,1572
Graduation,Together,38232.0,4,3,1,3,5,False,False,50,True,122
Postgraduate,Married,22554.0,4,2,0,4,5,False,False,66,True,41
Postgraduate,Married,23536.0,1,0,0,3,3,False,False,38,False,10
Graduation,Married,49413.0,2,4,2,5,5,False,False,69,False,304
Graduation,Married,42231.0,1,1,0,3,5,False,False,52,True,37
Postgraduate,Divorced,78789.0,1,4,6,5,2,False,False,41,False,1754
Graduation,Together,56534.0,4,10,4,7,8,False,False,53,False,815
Graduation,Single,58350.0,4,8,3,12,6,False,False,50,False,1001
Graduation,Single,81217.0,1,3,7,11,1,False,False,32,False,1157
Graduation,Single,49090.0,3,7,2,9,7,False,False,70,False,688
Postgraduate,Divorced,61787.0,1,8,4,6,5,False,False,34,False,1319
Postgraduate,Married,18169.0,1,1,0,2,8,False,False,36,False,21
Postgraduate,Single,24336.0,1,1,0,2,7,False,False,40,False,31
Graduation,Married,18222.0,1,2,0,3,8,False,False,31,False,67
Graduation,Divorced,62335.0,2,3,3,13,2,False,False,69,False,708
Postgraduate,Together,42033.0,1,1,0,2,7,False,False,50,True,25
Postgraduate,Married,86580.0,0,4,2,5,1,True,False,38,False,746
Postgraduate,Divorced,41437.0,1,1,0,3,7,False,False,64,True,32
Postgraduate,Widow,73705.0,2,9,6,8,5,False,False,70,True,1695
Graduation,Married,61064.0,5,8,4,11,6,False,False,45,False,1080
Postgraduate,Married,38452.0,3,3,0,3,7,False,False,66,True,72
Graduation,Single,18358.0,3,3,0,4,7,False,False,32,False,57
Postgraduate,Together,55012.0,6,8,2,9,5,False,False,48,False,660
Basic,Together,9722.0,4,3,1,3,8,False,False,48,False,103
Postgraduate,Married,38175.0,3,3,1,4,7,False,False,37,False,153
Postgraduate,Together,58656.0,4,7,8,13,6,True,False,65,False,1220
Graduation,Together,52117.0,2,5,2,4,7,False,False,56,False,279
Graduation,Married,64813.0,1,7,2,10,5,False,False,43,False,745
Postgraduate,Married,54222.0,1,3,3,5,3,False,False,48,False,264
Graduation,Married,83512.0,1,4,7,10,1,True,True,35,False,2157
Postgraduate,Married,77520.0,1,8,7,7,4,True,True,62,False,1526
Graduation,Together,41154.0,1,1,0,4,5,False,False,43,False,69
Graduation,Married,80398.0,1,5,8,12,3,True,False,55,False,1597
Basic,Single,18746.0,2,3,0,3,6,False,False,29,False,64
Graduation,Together,35196.0,6,6,1,5,8,False,False,37,False,497
Graduation,Single,60230.0,2,6,3,6,5,False,False,65,False,1067
Graduation,Married,22108.0,2,2,0,3,7,False,False,44,True,31
Graduation,Together,44392.0,5,4,1,4,7,False,False,47,True,211
Postgraduate,Married,55424.0,4,7,5,9,6,False,False,45,False,877
Graduation,Married,17688.0,1,1,0,2,8,False,False,42,False,11
Postgraduate,Married,92491.0,1,7,5,12,3,True,True,38,False,2034
Graduation,Single,90273.0,1,5,6,7,2,True,True,30,False,1991
Postgraduate,Widow,82571.0,0,6,5,13,2,True,False,59,False,1686
Postgraduate,Single,38513.0,5,6,1,5,8,False,False,39,False,324
Postgraduate,Single,16653.0,3,2,1,3,6,False,False,42,False,69
Graduation,Together,42586.0,5,4,1,6,8,False,False,66,True,252
Basic,Single,23529.0,1,1,1,2,6,False,False,56,False,54
Postgraduate,Together,74881.0,4,9,2,12,5,False,False,60,True,964
Graduation,Married,71107.0,2,7,6,13,4,False,False,70,False,1327
Postgraduate,Together,46910.0,2,2,0,3,6,False,False,57,True,68
Graduation,Married,18690.0,1,1,1,2,8,False,False,62,False,60
Graduation,Divorced,37244.0,1,1,1,2,7,False,False,66,True,55
Graduation,Together,82427.0,1,3,5,12,1,True,False,55,False,1456
Postgraduate,Single,75342.0,1,5,2,10,4,False,False,63,False,563
Graduation,Divorced,70044.0,4,7,10,5,5,False,False,67,False,1504
Graduation,Single,79146.0,2,8,1,8,6,False,False,54,True,564
Graduation,Married,77437.0,1,4,5,13,1,True,False,58,False,1125
Graduation,Married,54984.0,4,6,1,6,7,False,True,62,False,358
Postgraduate,Married,42403.0,1,1,0,3,8,False,False,50,False,42
Graduation,Together,55761.0,2,4,1,3,6,False,False,57,False,184
Graduation,Together,37292.0,5,6,3,5,8,False,False,38,False,460
Postgraduate,Single,45576.0,1,3,1,3,8,False,False,76,False,145
Graduation,Together,70321.0,1,6,5,13,4,False,False,74,False,1376
Postgraduate,Divorced,58086.0,2,11,3,7,8,False,False,52,False,792
Graduation,Married,81795.0,1,4,11,7,2,False,False,69,False,1382
Basic,Together,28389.0,1,1,0,2,7,False,False,74,False,28
Postgraduate,Married,66835.0,1,6,4,13,2,False,False,75,False,1033
Graduation,Divorced,69901.0,3,7,3,10,5,False,False,52,False,882
Postgraduate,Married,80360.0,2,4,4,5,2,True,True,72,False,2231
Postgraduate,Together,63342.0,3,8,3,5,6,False,False,60,False,1101
Graduation,Married,44989.0,5,5,1,5,6,False,False,47,False,369
Postgraduate,Single,31859.0,1,1,0,3,7,False,False,41,False,48
Postgraduate,Widow,51569.0,4,7,1,7,8,False,False,72,False,467
Graduation,Widow,30372.0,3,2,0,3,7,False,False,50,True,44
Basic,Single,16014.0,4,1,1,4,3,False,False,42,True,38
Graduation,Married,41120.0,3,2,1,3,6,False,False,53,True,81
Postgraduate,Single,39763.0,2,5,1,2,9,False,False,50,False,167
Postgraduate,Married,38725.0,2,1,0,4,4,False,False,66,True,45
Graduation,Married,77981.0,3,7,4,7,5,False,False,49,False,664
Postgraduate,Married,62905.0,3,7,2,8,4,False,False,57,False,622
Postgraduate,Divorced,13533.0,2,2,0,3,7,False,False,42,False,48
Graduation,Together,59481.0,2,3,3,8,2,False,False,46,False,461
Graduation,Married,72117.0,1,9,7,9,5,False,False,44,False,1073
Postgraduate,Married,21955.0,2,2,1,3,6,False,False,35,False,55
Graduation,Married,67131.0,3,9,2,12,6,False,False,65,False,976
Postgraduate,Single,36802.0,1,1,0,3,5,False,False,41,False,20
Graduation,Together,71853.0,1,2,8,6,1,False,False,39,False,1149
Basic,Married,28249.0,1,2,0,3,6,False,False,60,False,43
Postgraduate,Married,47808.0,2,3,2,3,7,False,False,46,False,224
Postgraduate,Divorced,25509.0,3,3,0,3,9,False,False,47,False,101
Postgraduate,Married,51012.0,1,4,1,4,6,False,False,75,False,209
Graduation,Single,70596.0,1,3,5,12,2,False,False,36,False,968
Postgraduate,Together,85431.0,1,2,7,7,0,False,False,69,False,1165
Graduation,Married,42664.0,1,1,0,3,6,False,False,54,False,24
Graduation,Together,42586.0,5,4,1,6,8,False,False,66,True,252
Graduation,Single,29760.0,4,3,1,4,8,False,False,36,False,165
Postgraduate,Married,28973.0,2,5,1,5,8,False,False,44,False,269
Postgraduate,Together,39435.0,1,3,1,2,7,False,False,48,False,102
Postgraduate,Married,65370.0,1,2,3,13,1,False,False,37,False,461
Basic,Single,20194.0,2,2,0,3,6,False,False,42,False,47
Postgraduate,Single,42473.0,3,2,1,4,5,False,False,45,True,144
Graduation,Married,64590.0,1,9,4,10,6,False,False,53,False,1338
Graduation,Together,71232.0,2,11,2,10,7,False,False,62,False,917
Graduation,Together,34600.0,5,5,2,5,8,False,False,50,True,318
Graduation,Single,46904.0,4,5,1,4,8,False,False,54,True,253
Graduation,Married,49094.0,5,6,3,6,6,False,False,48,False,502
Graduation,Together,36075.0,1,2,0,4,6,False,False,38,False,119
Postgraduate,Together,60839.0,13,2,2,12,8,False,False,42,True,1250
Graduation,Together,77298.0,1,6,6,11,3,False,False,42,False,969
Graduation,Together,34026.0,3,2,1,3,5,False,False,71,True,76
Postgraduate,Single,48918.0,2,1,0,4,4,False,False,58,True,62
Postgraduate,Together,82122.0,1,3,9,13,1,True,False,59,False,1382
Graduation,Single,37697.0,1,2,1,3,6,False,False,45,False,84
Graduation,Together,34074.0,5,3,3,3,6,False,False,69,True,255
Postgraduate,Married,28520.0,1,1,1,2,6,False,False,61,True,43
Graduation,Single,62535.0,1,3,2,8,3,False,False,66,False,398
Postgraduate,Single,36273.0,2,3,0,3,6,False,False,44,False,76
Graduation,Together,63404.0,2,6,3,4,4,False,True,57,True,902
Postgraduate,Together,75774.0,1,7,5,8,4,False,False,40,False,823
Graduation,Together,78416.0,2,7,7,10,3,False,False,45,False,1179
Graduation,Together,75702.0,1,10,5,13,6,True,False,47,False,1921
Postgraduate,Together,59385.0,2,3,1,4,5,False,False,70,True,185
Graduation,Single,37070.0,9,5,1,8,7,False,False,55,True,433
Graduation,Married,44689.0,2,1,1,2,7,False,False,70,True,34
Graduation,Together,53977.0,5,5,5,12,5,False,False,63,False,907
Postgraduate,Single,7144.0,0,23,1,1,0,False,False,55,True,416
Graduation,Single,18701.0,4,2,0,4,5,False,False,57,True,44
Graduation,Married,90369.0,1,4,6,6,1,False,False,65,False,1588
Postgraduate,Single,63159.0,1,3,5,8,3,False,False,47,False,1797
Graduation,Together,37758.0,2,1,0,3,8,False,False,55,True,40
Postgraduate,Single,46757.0,6,4,4,7,9,False,False,58,False,1143
Postgraduate,Married,79734.0,1,4,3,6,1,False,True,52,False,914
Graduation,Together,63207.0,1,2,3,6,7,False,True,29,False,1502
Graduation,Divorced,72071.0,3,5,4,8,2,False,False,67,False,1338
Postgraduate,Together,21840.0,1,1,0,3,9,False,False,38,False,27
Postgraduate,Together,58582.0,2,9,2,9,5,False,False,39,False,763
Graduation,Single,72282.0,1,5,7,9,7,False,False,70,False,1331
Graduation,Married,50387.0,3,6,2,8,5,False,False,65,True,525
Postgraduate,Together,32583.0,1,1,0,2,7,False,False,60,True,9
Graduation,Together,62568.0,3,5,3,5,4,False,True,59,False,953
Postgraduate,Divorced,44635.0,2,2,0,3,7,False,False,50,True,68
Postgraduate,Single,33316.0,3,2,1,4,6,False,False,50,True,131
Graduation,Married,63967.0,3,4,4,12,2,False,False,53,False,882
Postgraduate,Together,52513.0,2,9,5,9,7,False,False,43,False,1149
Graduation,Married,25293.0,1,1,1,2,8,False,False,52,False,37
Postgraduate,Widow,54111.0,2,5,2,6,5,False,False,56,False,388
Graduation,Together,78394.0,1,4,6,5,2,False,False,35,False,1428
Postgraduate,Married,80739.0,1,3,11,9,1,False,False,63,False,1633
Postgraduate,Together,22669.0,3,4,1,2,9,False,False,46,False,173
Graduation,Single,29236.0,2,4,0,3,9,False,False,34,False,99
Graduation,Together,44911.0,3,4,1,4,7,False,False,62,False,215
Postgraduate,Married,54693.0,8,6,4,13,6,False,False,59,False,929
Graduation,Together,48186.0,3,4,1,4,7,False,False,47,False,219
Graduation,Married,54809.0,4,2,1,5,4,False,False,44,True,174
Graduation,Together,41580.0,3,2,1,3,5,False,False,43,True,92
Postgraduate,Married,80336.0,1,2,9,13,1,False,False,51,False,1052
Graduation,Married,47743.0,3,4,1,6,6,False,False,64,False,275
Postgraduate,Married,62972.0,2,7,4,3,6,False,False,66,False,587
Postgraduate,Divorced,57333.0,11,8,5,9,6,False,False,67,False,1662
Postgraduate,Together,32313.0,3,4,0,4,9,False,False,39,False,159
Postgraduate,Widow,84953.0,1,3,10,4,2,True,True,68,False,1024
Postgraduate,Divorced,27071.0,2,2,0,3,6,False,False,53,False,35
Postgraduate,Together,68148.0,1,4,4,6,2,False,False,64,False,1042
Postgraduate,Together,65735.0,5,6,2,6,7,False,False,56,True,395
Postgraduate,Married,86836.0,1,6,10,6,5,True,True,46,False,557
Postgraduate,Married,4023.0,15,0,0,0,19,False,False,58,True,9
Graduation,Married,30093.0,1,2,0,3,7,False,False,31,False,69
Postgraduate,Married,57705.0,3,8,1,6,6,False,False,55,False,486
Graduation,Single,25008.0,2,1,0,3,8,False,False,33,False,34
Postgraduate,Single,83257.0,1,5,10,12,6,True,False,26,False,1365
Graduation,Together,22280.0,1,1,0,2,8,False,False,46,False,13
Postgraduate,Married,72159.0,1,4,6,10,2,False,False,43,False,1401
Graduation,Together,64260.0,1,4,5,4,3,False,False,60,False,1574
Postgraduate,Single,82733.0,1,8,4,7,4,False,False,37,False,1323
Postgraduate,Divorced,74290.0,4,10,8,10,6,False,True,50,False,1217
Postgraduate,Single,58217.0,1,2,0,4,6,False,False,70,False,103
Postgraduate,Together,21024.0,1,2,0,4,7,False,False,45,False,84
Postgraduate,Married,70116.0,1,2,8,12,1,False,False,49,False,1536
Graduation,Together,54006.0,2,8,1,7,7,False,False,36,False,581
Postgraduate,Married,69063.0,1,5,3,5,3,False,False,55,False,928
Postgraduate,Divorced,11448.0,1,1,0,2,6,False,False,46,False,14
Graduation,Single,61825.0,1,4,2,8,4,False,False,42,False,424
Graduation,Married,70886.0,1,5,4,4,2,False,False,50,False,960
Graduation,Married,69109.0,1,6,6,7,4,True,False,39,False,1555
Graduation,Widow,60208.0,11,8,3,7,7,False,False,48,True,656
Postgraduate,Together,32889.0,3,2,1,3,5,False,False,53,True,55
Graduation,Single,34738.0,1,1,0,3,6,False,False,37,False,20
Postgraduate,Together,30538.0,4,9,0,4,10,False,False,50,False,367
Postgraduate,Together,82326.0,1,5,10,6,2,True,True,44,False,2257
Postgraduate,Divorced,26642.0,2,2,0,3,6,False,False,54,False,42
Graduation,Divorced,69932.0,2,7,6,11,4,False,False,57,False,1049
Graduation,Single,44503.0,2,2,0,3,6,False,False,49,True,48
Postgraduate,Single,60200.0,6,6,2,11,6,False,False,73,False,685
Graduation,Divorced,49638.0,1,1,0,3,2,False,False,69,False,39
Postgraduate,Single,23830.0,1,1,0,3,7,False,False,34,False,43
Postgraduate,Widow,33051.0,3,9,1,8,9,False,False,62,False,835
Graduation,Married,72905.0,1,3,7,9,1,False,True,63,False,1515
Postgraduate,Together,69702.0,2,7,7,10,4,False,False,70,False,1039
Graduation,Divorced,70300.0,3,5,5,13,8,False,False,46,False,1596
Postgraduate,Married,70643.0,1,5,8,4,6,False,False,37,False,1828
Postgraduate,Married,30396.0,2,1,1,2,7,False,False,52,False,34
Postgraduate,Divorced,50616.0,2,4,0,4,7,False,False,53,False,149
Postgraduate,Single,62772.0,1,5,6,11,2,False,False,52,False,946
Postgraduate,Single,30298.0,1,1,1,3,3,False,False,36,False,28
Graduation,Single,52413.0,2,7,1,7,7,False,False,37,False,450
Postgraduate,Married,44155.0,1,1,1,2,4,False,False,64,True,46
Postgraduate,Divorced,86979.0,1,5,5,5,2,False,False,50,False,1702
Graduation,Together,76532.0,4,9,5,7,5,False,False,46,True,820
Graduation,Married,42081.0,2,6,3,4,6,False,False,39,False,382
Postgraduate,Married,67546.0,1,4,10,5,3,False,False,33,False,2126
Postgraduate,Together,88420.0,1,4,7,8,1,True,True,32,False,2069
Graduation,Married,31158.0,2,2,0,3,8,False,False,36,False,72
Graduation,Divorced,61671.0,8,10,4,6,8,False,True,53,False,732
Graduation,Single,69719.0,1,2,3,5,1,False,False,47,False,801
Graduation,Divorced,49160.0,2,3,1,6,6,False,False,72,False,236
Basic,Together,24882.0,1,1,1,2,6,False,False,43,False,80
Postgraduate,Single,90933.0,1,4,6,4,1,True,False,67,False,1685
Postgraduate,Single,113734.0,0,27,0,0,1,False,False,76,False,277
Postgraduate,Together,59292.0,2,3,5,8,3,False,False,71,False,507
Postgraduate,Married,45759.0,2,2,0,3,7,False,False,57,True,68
Graduation,Single,22148.0,1,1,0,3,7,False,False,38,False,49
Postgraduate,Married,73395.0,1,4,4,6,2,False,False,34,False,397
Graduation,Divorced,29819.0,3,3,0,3,6,False,False,50,False,39
Graduation,Married,45688.0,2,3,1,8,4,False,False,53,False,306
Graduation,Married,62820.0,1,3,4,6,1,False,False,67,False,976
Postgraduate,Married,60491.0,4,6,11,7,5,False,False,50,False,1028
Graduation,Together,33235.0,1,3,0,3,7,False,False,35,False,70
Graduation,Married,35701.0,1,1,0,3,6,False,False,62,False,46
Postgraduate,Married,31535.0,1,1,1,2,7,False,False,41,False,51
Postgraduate,Together,92556.0,0,3,5,13,0,False,False,61,False,1263
Graduation,Single,67384.0,2,7,8,5,5,False,False,51,False,1490
Postgraduate,Together,80573.0,1,4,6,13,2,False,False,50,False,1564
Graduation,Married,77870.0,3,5,5,5,8,False,True,54,False,1815
Postgraduate,Widow,52278.0,6,10,5,10,8,False,False,58,False,1198
Graduation,Single,57107.0,7,4,4,8,8,False,False,53,False,416
Graduation,Married,18929.0,1,1,0,4,6,False,False,31,False,85
Postgraduate,Single,36038.0,2,3,0,3,6,False,False,40,False,47
Graduation,Single,20180.0,1,2,1,4,7,False,False,45,False,137
Postgraduate,Together,34230.0,1,1,0,2,7,False,False,56,True,21
Postgraduate,Single,31878.0,1,1,0,4,3,False,False,44,False,70
Postgraduate,Married,70932.0,2,6,2,12,3,False,False,49,False,909
Graduation,Single,91249.0,0,7,9,6,4,True,True,65,False,1676
Postgraduate,Single,77598.0,1,7,5,13,3,True,False,78,False,1735
Graduation,Single,80982.0,3,11,5,11,5,False,False,62,True,1191
Postgraduate,Married,22701.0,1,1,0,3,5,False,False,44,False,24
Postgraduate,Married,55212.0,3,4,2,11,8,False,False,52,False,1182
Graduation,Married,70617.0,1,3,3,7,2,False,False,51,False,1280
Graduation,Single,64849.0,1,9,3,6,5,False,False,64,False,1336
Postgraduate,Married,62694.0,5,9,3,7,7,False,False,56,True,749
Postgraduate,Married,61917.0,1,2,0,4,5,False,False,47,True,91
Postgraduate,Married,67472.0,2,4,2,7,3,False,False,74,False,414
Postgraduate,Married,21059.0,3,3,0,3,6,False,False,39,False,44
Postgraduate,Married,29543.0,2,3,1,2,7,False,False,53,True,63
Graduation,Married,75903.0,2,6,6,9,3,False,False,70,False,901
Postgraduate,Together,34984.0,2,1,0,3,7,False,False,46,True,38
Postgraduate,Single,54998.0,5,4,2,9,4,False,False,65,False,455
Postgraduate,Widow,54356.0,3,11,2,8,8,False,False,72,False,775
Postgraduate,Married,34242.0,1,0,0,3,5,False,False,62,False,15
Graduation,Married,25410.0,1,1,0,4,4,False,False,48,False,38
Postgraduate,Married,73356.0,1,5,11,5,2,True,True,37,False,1512
Graduation,Together,28320.0,1,1,0,3,8,False,False,71,False,43
Graduation,Single,23763.0,1,1,0,3,7,False,False,44,False,42
Graduation,Married,72570.0,1,4,6,12,1,False,False,37,False,1089
Postgraduate,Married,34529.0,2,2,2,3,7,False,False,45,False,162
Graduation,Widow,70792.0,2,3,4,10,3,False,False,70,False,1272
Graduation,Married,63211.0,2,3,8,7,2,False,False,39,False,1173
Postgraduate,Married,83891.0,1,4,7,10,1,False,False,47,False,816
Graduation,Single,36065.0,3,3,0,3,8,False,False,53,True,74
Graduation,Together,39898.0,2,3,0,4,7,False,False,67,False,134
Postgraduate,Single,51141.0,1,3,1,4,5,False,False,81,False,157
Graduation,Married,56939.0,2,3,3,10,3,False,False,45,False,561
Graduation,Single,80872.0,1,4,4,10,1,False,False,70,False,1336
Postgraduate,Together,72335.0,1,10,4,8,8,False,False,45,False,2092
Postgraduate,Single,61798.0,1,4,2,9,4,False,False,57,False,463
Postgraduate,Widow,76842.0,1,1,8,7,0,False,False,71,False,1130
Graduation,Together,29478.0,1,1,0,3,6,False,False,45,False,20
Graduation,Single,46998.0,5,5,3,5,7,False,False,65,False,377
Graduation,Single,96843.0,1,6,11,10,2,True,False,31,False,1544
Postgraduate,Widow,56551.0,3,2,1,4,4,False,False,71,True,138
Postgraduate,Married,70053.0,3,8,5,10,5,False,False,56,False,1012
Postgraduate,Widow,71670.0,1,5,3,6,6,True,False,59,False,1766
Graduation,Married,44359.0,3,2,0,4,3,False,False,43,True,45
Graduation,Single,40887.0,3,3,1,3,9,False,False,69,True,161
Graduation,Divorced,48877.0,1,3,0,4,7,False,False,55,False,144
Graduation,Together,74485.0,1,6,7,12,3,False,False,74,False,1734
Graduation,Together,64474.0,2,8,2,10,5,False,False,49,False,823
Graduation,Together,77226.0,2,6,8,12,3,False,False,58,False,1138
Graduation,Widow,72643.0,1,3,10,7,2,False,True,72,False,1429
Postgraduate,Together,85738.0,1,3,6,11,1,True,False,43,False,1371
Graduation,Divorced,55686.0,2,6,3,5,4,False,False,55,False,982
Graduation,Single,39062.0,1,1,0,3,4,False,False,38,False,44
Graduation,Together,34600.0,5,5,2,5,8,False,False,50,True,318
Graduation,Married,40794.0,2,6,3,5,7,False,False,46,False,434
Postgraduate,Married,54690.0,3,3,1,5,3,False,False,50,True,198
Graduation,Married,4428.0,0,25,0,0,1,False,False,52,False,359
Postgraduate,Married,32632.0,2,4,4,8,5,False,False,58,False,576
Postgraduate,Single,38236.0,4,3,0,4,7,False,False,53,True,88
Graduation,Married,36781.0,1,2,1,2,8,False,False,42,False,63
Postgraduate,Single,31385.0,1,1,0,2,8,False,False,37,False,27
Graduation,Married,24570.0,3,4,0,4,9,False,False,37,False,193
Postgraduate,Divorced,25509.0,3,3,0,3,9,False,False,47,False,101
Graduation,Married,94642.0,0,5,7,9,1,True,True,70,False,2211
Postgraduate,Married,58646.0,1,2,1,4,4,False,False,59,False,140
Graduation,Single,53201.0,8,6,3,5,7,False,False,46,True,415
Graduation,Together,21994.0,1,0,0,3,5,False,False,64,False,22
Graduation,Married,57113.0,6,4,1,5,7,False,False,43,True,263
Graduation,Married,51373.0,1,3,5,3,4,False,False,30,False,393
Graduation,Married,23477.0,3,3,0,4,8,False,False,35,False,147
Graduation,Married,58116.0,2,3,3,8,2,False,False,65,False,443
Postgraduate,Divorced,72968.0,1,5,5,8,3,False,True,58,False,1958
Postgraduate,Married,39791.0,2,3,1,4,7,False,False,50,False,174
Postgraduate,Single,91712.0,0,9,7,11,3,True,False,74,False,2217
Graduation,Single,94472.0,1,5,5,5,5,True,False,63,False,1691
Graduation,Together,13672.0,2,1,0,3,8,False,False,61,True,25
Postgraduate,Married,96547.0,0,7,6,8,2,True,True,41,False,809
Graduation,Married,79205.0,1,6,5,4,4,False,True,46,False,895
Postgraduate,Together,56559.0,3,4,3,8,4,False,False,46,False,484
Postgraduate,Married,32644.0,4,7,1,6,8,False,False,48,False,413
Postgraduate,Single,67506.0,1,4,1,6,3,False,False,41,False,331
Graduation,Single,24206.0,1,1,0,3,6,False,False,51,False,25
Postgraduate,Divorced,28420.0,1,1,0,2,6,False,False,54,False,13
Graduation,Married,22979.0,3,3,2,2,8,False,False,51,False,115
Graduation,Single,33279.0,1,0,0,3,3,False,False,55,False,16
Postgraduate,Single,46423.0,3,2,0,4,7,False,False,49,True,92
Graduation,Married,30368.0,2,2,0,3,8,False,False,44,False,52
Graduation,Married,63684.0,3,8,4,8,5,False,False,51,False,1464
Graduation,Divorced,41638.0,4,5,5,3,8,False,False,57,False,441
Postgraduate,Divorced,68805.0,1,3,1,7,2,False,False,62,False,283
Postgraduate,Together,65814.0,3,8,2,10,5,False,False,55,False,747
Graduation,Divorced,71964.0,1,5,6,5,3,False,False,63,False,1870
Graduation,Single,39146.0,3,4,0,4,8,False,False,35,False,165
Graduation,Together,96876.0,1,7,7,9,2,True,True,44,False,1941
Basic,Married,34445.0,6,11,2,8,9,False,False,40,False,839
Graduation,Single,68281.0,1,2,9,13,5,False,False,63,False,1655
Postgraduate,Married,37284.0,1,0,0,3,6,False,False,46,True,23
Graduation,Married,36790.0,1,2,1,2,9,False,False,38,False,66
Graduation,Together,27943.0,3,2,0,3,8,False,False,54,True,37
Graduation,Divorced,22263.0,2,1,0,3,6,False,False,70,True,21
Graduation,Together,30261.0,1,0,0,3,8,False,False,49,False,22
Graduation,Together,28587.0,3,2,0,4,6,False,False,43,False,78
Postgraduate,Married,43815.0,1,2,0,3,6,False,False,39,False,79
Graduation,Married,48195.0,6,4,2,5,6,False,False,65,True,265
Postgraduate,Married,77027.0,2,8,3,6,4,False,False,69,False,1175
Postgraduate,Married,71322.0,2,8,5,13,4,False,False,56,False,1305
Postgraduate,Married,32765.0,2,2,0,4,5,False,False,42,False,46
Graduation,Together,29672.0,1,0,0,3,6,False,False,56,True,25
Graduation,Divorced,23272.0,1,1,0,3,4,False,False,68,False,46
Postgraduate,Together,49912.0,4,10,5,7,8,False,False,72,False,874
Postgraduate,Together,7500.0,4,2,1,3,9,False,False,36,False,100
Postgraduate,Widow,68117.0,2,11,8,4,6,False,False,74,False,930
Graduation,Married,67225.0,3,7,2,11,5,False,False,66,False,868
Graduation,Married,17649.0,3,3,0,3,8,False,False,45,False,45
Graduation,Together,55914.0,4,11,6,8,7,False,False,46,False,1260
Graduation,Married,40059.0,1,6,2,3,8,False,False,37,False,414
